episode,resultado
294242,llegada
294295,llegada
294324,llegada
294363,llegada
294392,llegada
294470,llegada
294524,llegada
294529,llegada
294566,llegada
294579,llegada
294616,llegada
294622,llegada
294660,llegada
294671,llegada
294726,llegada
294730,llegada
294768,llegada
294915,llegada
294943,llegada
294966,llegada
294978,llegada
295013,llegada
295071,llegada
295104,llegada
295175,llegada
295187,llegada
295267,llegada
295309,llegada
295333,choque
295340,llegada
295474,llegada
295516,llegada
295525,llegada
295605,llegada
295662,llegada
295714,llegada
295747,llegada
295764,choque
295808,llegada
295890,llegada
295996,llegada
296042,llegada
296107,llegada
296138,llegada
296189,llegada
296212,llegada
296233,llegada
296298,llegada
296340,llegada
296393,choque
296409,llegada
296413,llegada
296429,llegada
296465,llegada
296496,llegada
296498,llegada
296527,llegada
296580,llegada
296649,llegada
296668,llegada
296695,llegada
296712,llegada
296764,llegada
296786,choque
296815,llegada
296816,choque
296834,llegada
296935,choque
297001,llegada
297012,llegada
297018,llegada
297059,llegada
297078,choque
297109,llegada
297138,llegada
297271,choque
297310,llegada
297326,llegada
297350,llegada
297384,llegada
297424,llegada
297472,llegada
297520,choque
297530,llegada
297544,llegada
297553,llegada
297581,llegada
297663,llegada
297696,llegada
297720,llegada
297739,llegada
297750,llegada
297768,llegada
297774,llegada
297806,llegada
297855,llegada
297885,choque
297943,choque
298001,llegada
298057,llegada
298085,llegada
298156,llegada
298186,llegada
298194,llegada
298238,llegada
298260,llegada
298273,llegada
298283,llegada
298300,llegada
298326,llegada
298376,llegada
298399,llegada
298462,llegada
298490,llegada
298502,llegada
298511,llegada
298535,llegada
298542,llegada
298578,llegada
298587,llegada
298630,llegada
298634,llegada
298662,llegada
298696,llegada
298801,llegada
298842,llegada
298852,llegada
298900,llegada
298909,llegada
298938,llegada
298983,llegada
299019,llegada
299052,llegada
299072,llegada
299087,choque
299131,llegada
299146,llegada
299199,llegada
299232,llegada
299406,llegada
299420,llegada
299431,llegada
299462,llegada
299508,llegada
299515,llegada
299553,llegada
299588,llegada
299616,llegada
299635,llegada
299736,llegada
299854,llegada
299907,llegada
299925,llegada
299961,llegada
299964,choque
299968,llegada
300002,llegada
300033,choque
300058,llegada
300081,llegada
300100,llegada
300133,llegada
300168,llegada
300187,choque
300201,llegada
300217,llegada
300227,llegada
300267,llegada
300275,llegada
300335,llegada
300358,llegada
300419,llegada
