episode,resultado
129094,llegada
129117,llegada
129161,llegada
129180,llegada
129190,llegada
129206,llegada
129255,llegada
129294,llegada
129360,llegada
129416,llegada
129465,llegada
129537,llegada
129585,llegada
129618,llegada
129701,llegada
129773,llegada
129835,llegada
129859,llegada
129890,llegada
129898,llegada
129920,llegada
130001,llegada
130025,llegada
130043,llegada
130122,llegada
130150,choque
130155,llegada
130242,llegada
130265,llegada
130336,llegada
130344,llegada
130371,llegada
130405,llegada
130430,llegada
130476,llegada
130520,llegada
130562,llegada
130592,llegada
130686,llegada
130701,llegada
130708,llegada
130743,llegada
130790,llegada
130813,llegada
130859,llegada
130919,llegada
130923,llegada
130968,llegada
131012,llegada
131053,llegada
131060,llegada
131091,llegada
131110,llegada
131145,llegada
131194,llegada
131293,llegada
131342,llegada
131384,llegada
131423,llegada
131456,llegada
131472,llegada
131495,llegada
131526,llegada
131599,llegada
131613,llegada
131633,llegada
131716,llegada
131790,llegada
131805,llegada
131843,llegada
131884,llegada
131975,llegada
132007,llegada
132021,llegada
132076,llegada
132124,llegada
132147,llegada
132161,llegada
132211,llegada
132254,choque
132323,llegada
132398,llegada
132420,llegada
132435,llegada
132492,llegada
132564,llegada
132633,llegada
132664,llegada
132728,llegada
132754,llegada
132808,llegada
132877,llegada
132909,llegada
132924,llegada
132932,llegada
132965,llegada
132994,llegada
133015,llegada
133098,llegada
133118,llegada
133126,llegada
133149,llegada
133173,llegada
133222,llegada
133229,llegada
133288,llegada
133345,llegada
133350,choque
133376,llegada
133411,llegada
133430,llegada
133452,llegada
133477,llegada
133518,llegada
133576,llegada
133594,llegada
133637,llegada
133667,llegada
133694,llegada
133705,llegada
133751,llegada
133810,llegada
133842,llegada
133864,llegada
133912,llegada
133989,llegada
134041,llegada
134081,llegada
134130,llegada
134166,llegada
134218,llegada
134234,llegada
134248,choque
134268,llegada
134317,llegada
134381,choque
134456,llegada
134482,llegada
134487,choque
134497,llegada
134525,llegada
134540,llegada
134550,choque
134553,llegada
134573,llegada
134582,llegada
134618,llegada
134660,llegada
134684,llegada
134700,llegada
134755,llegada
134776,llegada
134823,llegada
134859,llegada
134922,llegada
134966,llegada
134989,llegada
135019,llegada
135097,llegada
135135,llegada
135195,llegada
135212,llegada
135287,llegada
135315,llegada
135318,llegada
135351,llegada
135411,llegada
135418,llegada
135487,llegada
135509,llegada
135528,llegada
135536,llegada
135573,llegada
135597,llegada
135616,llegada
135629,llegada
135654,llegada
135750,llegada
135842,llegada
135892,llegada
135944,llegada
135977,llegada
136013,llegada
136039,choque
136069,llegada
136124,llegada
136175,llegada
136217,llegada
136283,llegada
136301,llegada
136349,llegada
136364,llegada
136407,llegada
136466,llegada
136488,llegada
136529,llegada
136558,llegada
136603,llegada
136650,llegada
136671,llegada
136701,llegada
136747,llegada
136763,llegada
136814,choque
136820,choque
136843,llegada
136908,llegada
136958,llegada
136981,llegada
136987,llegada
137025,llegada
137084,llegada
137153,llegada
137263,llegada
137307,llegada
137325,choque
137368,llegada
137440,llegada
137466,llegada
137547,llegada
137587,llegada
137644,choque
137702,llegada
137743,llegada
137767,llegada
137798,llegada
137848,llegada
137854,choque
137907,llegada
137912,choque
137956,llegada
138009,llegada
138022,llegada
138076,llegada
138120,llegada
138142,llegada
138162,llegada
138189,llegada
138203,llegada
138266,llegada
138310,llegada
138377,llegada
138418,llegada
138422,choque
138431,llegada
138435,choque
138483,choque
138580,llegada
138630,llegada
138650,llegada
138692,llegada
138702,choque
138752,llegada
138753,llegada
138813,llegada
138871,llegada
138896,llegada
138908,choque
138923,llegada
138965,llegada
138976,llegada
139058,llegada
139082,llegada
139106,llegada
139130,llegada
139177,llegada
139235,llegada
139266,llegada
139270,llegada
139312,llegada
139325,choque
139389,llegada
139422,llegada
139473,llegada
139514,llegada
139543,llegada
139559,llegada
139600,llegada
139643,llegada
139666,llegada
139680,llegada
139751,llegada
139783,llegada
139815,llegada
139833,llegada
139845,llegada
139932,llegada
139962,llegada
140001,llegada
140027,llegada
140053,llegada
140136,llegada
140186,llegada
140205,choque
140249,llegada
140277,llegada
140336,llegada
140418,llegada
140456,llegada
140523,llegada
140585,llegada
140613,llegada
140657,llegada
140691,llegada
140739,llegada
140744,llegada
140746,choque
140772,llegada
140806,llegada
140823,llegada
140824,llegada
140842,llegada
140869,llegada
140901,llegada
140921,llegada
141056,llegada
141182,llegada
141198,llegada
141237,llegada
141277,llegada
141320,llegada
141360,choque
141419,llegada
141427,llegada
141468,llegada
141538,llegada
141604,llegada
141613,llegada
141645,llegada
141664,llegada
141697,llegada
141719,llegada
141744,choque
141782,llegada
141796,llegada
141850,llegada
141906,llegada
141947,llegada
141986,llegada
142012,choque
142034,choque
142045,choque
142113,llegada
142118,llegada
142123,llegada
142220,llegada
142258,llegada
142277,llegada
142319,llegada
142361,llegada
142431,llegada
142485,llegada
142517,llegada
142575,llegada
142588,llegada
142600,llegada
142616,llegada
142627,llegada
142628,llegada
142650,llegada
142722,llegada
142739,llegada
142774,llegada
142783,llegada
142829,llegada
142865,llegada
142872,choque
142907,llegada
142954,llegada
142985,llegada
142992,llegada
143028,llegada
143033,llegada
143081,choque
143097,llegada
143118,llegada
143138,llegada
143146,llegada
143162,llegada
143179,llegada
143215,llegada
143264,llegada
143311,llegada
143368,llegada
143398,choque
143480,llegada
143501,llegada
143528,llegada
143583,llegada
143643,llegada
143693,llegada
143711,llegada
143757,llegada
143783,llegada
143852,llegada
143920,llegada
143981,llegada
144010,llegada
144053,llegada
144083,llegada
144111,llegada
144116,choque
144127,llegada
144153,llegada
144176,llegada
144191,llegada
144207,llegada
144257,llegada
144298,llegada
144328,llegada
144390,llegada
144421,llegada
144502,llegada
144530,llegada
144548,llegada
144618,llegada
144623,choque
144644,llegada
144656,llegada
144700,llegada
144737,choque
144799,llegada
144805,llegada
144850,llegada
144879,llegada
144880,llegada
144934,llegada
144982,llegada
145015,llegada
145033,llegada
145063,llegada
145086,llegada
145094,llegada
145134,llegada
145155,llegada
145157,llegada
145170,llegada
145207,llegada
145243,llegada
145296,llegada
145326,llegada
145345,llegada
145388,llegada
145399,choque
145457,llegada
145478,llegada
145517,llegada
145552,llegada
145636,llegada
145651,llegada
145714,llegada
145743,llegada
145750,llegada
145781,llegada
145823,llegada
145888,llegada
145918,llegada
145931,llegada
146004,choque
146044,llegada
146065,llegada
146171,llegada
146218,llegada
146246,llegada
146312,llegada
146336,choque
146384,llegada
146411,llegada
146430,choque
146458,llegada
146470,llegada
146491,llegada
146497,llegada
146521,llegada
146563,llegada
146564,llegada
146593,llegada
146676,llegada
146761,llegada
146807,llegada
146842,llegada
146936,llegada
146943,llegada
146994,llegada
147014,llegada
147044,choque
147060,llegada
147099,llegada
147116,llegada
147117,llegada
147181,llegada
147197,llegada
147227,llegada
147236,llegada
147242,llegada
147261,llegada
147276,llegada
147288,llegada
147322,llegada
147348,llegada
147377,llegada
147459,llegada
147533,llegada
147571,llegada
147613,llegada
147697,llegada
147714,llegada
147798,llegada
147845,llegada
147897,llegada
147909,llegada
147931,llegada
147939,choque
147986,llegada
148003,llegada
148029,llegada
148032,llegada
148085,llegada
148146,llegada
148211,llegada
148260,llegada
148281,llegada
148314,llegada
148377,llegada
148395,llegada
148421,choque
148443,llegada
148460,llegada
148498,llegada
148531,llegada
148584,llegada
148636,llegada
148667,llegada
148727,llegada
148765,llegada
148834,llegada
148849,llegada
148875,choque
148904,llegada
148961,llegada
149003,llegada
149009,llegada
149054,llegada
149067,llegada
149093,llegada
149127,llegada
149189,llegada
149256,llegada
149308,llegada
149333,llegada
149357,llegada
149396,choque
149463,llegada
149528,choque
149580,llegada
149611,llegada
149680,llegada
149687,llegada
149713,llegada
149733,llegada
149778,llegada
149845,llegada
149894,choque
149936,llegada
149940,choque
149955,llegada
150017,llegada
150070,llegada
150120,llegada
150135,llegada
150174,choque
150215,llegada
150240,llegada
150267,llegada
150329,llegada
150380,llegada
150421,llegada
150427,llegada
150480,llegada
150510,llegada
150522,choque
150591,llegada
150594,llegada
150614,llegada
150646,llegada
150657,llegada
150712,llegada
150746,llegada
150791,llegada
150843,llegada
150905,llegada
150933,llegada
150966,llegada
151015,llegada
151060,llegada
151098,llegada
151111,choque
151142,llegada
151204,llegada
151236,llegada
151252,llegada
151263,llegada
151306,choque
151423,llegada
151462,llegada
151511,choque
151536,llegada
200,timeout
236,choque
436,timeout
636,timeout
676,choque
876,timeout
901,choque
1049,choque
1156,choque
1181,choque
1215,llegada
1228,choque
1268,choque
1316,choque
1340,choque
1367,choque
1480,choque
1622,choque
1654,choque
1747,choque
1848,choque
1913,llegada
1979,choque
2147,choque
2163,choque
2297,choque
2497,timeout
2697,timeout
2897,timeout
2972,choque
3172,timeout
3372,timeout
3572,timeout
3689,choque
3889,timeout
4036,llegada
4236,timeout
4282,llegada
4482,timeout
4682,timeout
4882,timeout
5082,timeout
5282,timeout
5482,timeout
5682,timeout
5833,llegada
5916,llegada
6116,timeout
6316,timeout
6416,llegada
6547,llegada
6747,timeout
6947,timeout
7147,timeout
7347,timeout
7547,timeout
7747,timeout
7947,timeout
8046,llegada
8246,timeout
8319,llegada
8519,timeout
8719,timeout
8851,llegada
9051,timeout
9251,timeout
9406,llegada
9606,timeout
9806,timeout
10006,timeout
10132,llegada
10332,timeout
10338,choque
10538,timeout
10738,timeout
10938,timeout
11138,timeout
11338,timeout
11538,timeout
11738,timeout
11742,llegada
11942,timeout
12142,timeout
12342,timeout
12542,timeout
12648,llegada
12710,llegada
12879,llegada
13079,timeout
13119,llegada
13319,timeout
13519,timeout
13611,llegada
13811,timeout
13992,llegada
14192,timeout
14392,timeout
14512,llegada
14649,llegada
14742,llegada
14942,timeout
15142,timeout
15306,llegada
15470,llegada
15670,timeout
15870,timeout
16070,timeout
16270,timeout
16334,llegada
16520,llegada
16720,timeout
16920,timeout
17120,timeout
17184,llegada
17384,timeout
17584,timeout
17784,timeout
17947,llegada
18147,timeout
18277,llegada
18477,timeout
18576,llegada
18776,timeout
18976,timeout
19162,llegada
19234,llegada
19434,timeout
19634,timeout
19760,llegada
19960,timeout
20122,llegada
20322,timeout
20522,timeout
20722,timeout
20814,choque
21014,timeout
21214,timeout
21250,llegada
21450,timeout
21497,llegada
21580,llegada
21780,timeout
21903,llegada
21904,llegada
22104,timeout
22203,llegada
22282,llegada
22482,timeout
22663,llegada
22863,timeout
23063,timeout
23263,timeout
23447,choque
23647,timeout
23847,timeout
24047,timeout
24120,llegada
24225,choque
24425,timeout
24536,llegada
24662,llegada
24862,timeout
25062,timeout
25262,timeout
25460,llegada
25556,llegada
25756,timeout
25868,llegada
25977,llegada
26081,llegada
26240,llegada
26440,timeout
26640,timeout
26699,llegada
26899,timeout
27035,choque
27235,timeout
27425,llegada
27552,llegada
27696,llegada
27740,llegada
27836,llegada
28020,llegada
28220,timeout
28311,llegada
28378,llegada
28578,timeout
28692,choque
28763,llegada
28963,timeout
29163,timeout
29218,choque
29356,llegada
29556,timeout
29756,timeout
29933,llegada
30068,llegada
30145,llegada
30324,llegada
30469,llegada
30522,choque
30722,timeout
30922,timeout
31120,choque
31320,timeout
31507,llegada
31658,llegada
31665,llegada
31809,choque
32009,timeout
32199,choque
32265,llegada
32328,llegada
32483,choque
32622,llegada
32650,llegada
32777,llegada
32839,llegada
32848,llegada
32987,choque
33096,llegada
33296,timeout
33424,choque
33500,llegada
33552,llegada
33569,choque
33736,llegada
33754,llegada
33818,choque
33861,llegada
33942,llegada
34023,llegada
34169,llegada
34295,llegada
34410,llegada
34591,llegada
34791,timeout
34991,timeout
35073,llegada
35189,llegada
35351,llegada
35461,llegada
35616,llegada
35735,llegada
35821,llegada
35878,choque
35972,llegada
36104,llegada
36249,llegada
36435,llegada
36559,llegada
36759,timeout
36807,llegada
36870,llegada
37012,llegada
37187,choque
37380,llegada
37418,llegada
37501,llegada
37562,llegada
37685,llegada
37821,llegada
37924,llegada
37959,choque
37985,choque
38175,llegada
38293,choque
38458,llegada
38521,llegada
38649,llegada
38733,llegada
38833,llegada
38995,llegada
39078,llegada
39278,timeout
39377,llegada
39454,llegada
39616,llegada
39695,llegada
39895,timeout
39911,llegada
40111,timeout
40268,llegada
40468,timeout
40576,llegada
40679,choque
40789,llegada
40950,llegada
40995,llegada
41071,llegada
41092,choque
41172,llegada
41305,llegada
41389,llegada
41512,llegada
41593,llegada
41612,choque
41634,llegada
41717,llegada
41798,llegada
41844,llegada
41932,llegada
41998,llegada
42142,llegada
42279,llegada
42432,llegada
42455,llegada
42568,llegada
42640,llegada
42713,llegada
42797,choque
42866,llegada
43066,timeout
43177,llegada
43248,llegada
43446,llegada
43539,llegada
43562,llegada
43581,llegada
43692,llegada
43760,choque
43815,llegada
43825,llegada
43904,llegada
43924,choque
44057,llegada
44141,llegada
44203,llegada
44313,llegada
44333,llegada
44410,choque
44469,llegada
44613,llegada
44692,llegada
44802,llegada
44929,llegada
45029,llegada
45149,choque
45333,llegada
45409,choque
45441,llegada
45502,llegada
45587,llegada
45710,llegada
45850,llegada
45851,llegada
45952,llegada
46054,llegada
46172,llegada
46233,llegada
46295,llegada
46361,llegada
46501,llegada
46653,llegada
46761,llegada
46833,llegada
46984,llegada
47051,llegada
47167,llegada
47284,llegada
47329,llegada
47370,llegada
47469,choque
47502,llegada
47598,llegada
47722,llegada
47753,llegada
47891,llegada
47999,llegada
48124,llegada
48140,choque
48186,llegada
48248,llegada
48393,llegada
48551,choque
48586,llegada
48651,llegada
48710,llegada
48743,llegada
48830,llegada
48867,llegada
48932,llegada
48977,llegada
49099,llegada
49215,llegada
49289,llegada
49373,llegada
49431,llegada
49483,llegada
49567,llegada
49594,llegada
49595,llegada
49683,choque
49830,llegada
49862,llegada
49892,llegada
50040,llegada
50091,llegada
50176,llegada
50346,llegada
50359,llegada
50529,choque
50624,llegada
50701,llegada
50763,llegada
50910,choque
50991,llegada
51040,llegada
51143,llegada
51189,llegada
51214,llegada
51332,llegada
51454,llegada
51583,choque
51638,llegada
51682,llegada
51756,llegada
51842,llegada
51885,llegada
52013,llegada
52102,llegada
52206,llegada
52213,choque
52395,llegada
52448,llegada
52512,llegada
52536,llegada
52604,llegada
52665,llegada
52753,llegada
52818,llegada
52832,llegada
52886,llegada
52912,llegada
52930,llegada
52942,choque
53006,choque
53124,llegada
53199,llegada
53276,llegada
53386,llegada
53448,llegada
53507,llegada
53624,llegada
53737,llegada
53830,llegada
53957,choque
53990,llegada
54058,llegada
54151,llegada
54217,llegada
54286,llegada
54368,llegada
54431,llegada
54523,llegada
54543,llegada
54609,llegada
54619,llegada
54748,choque
54788,llegada
54811,choque
54881,llegada
54919,choque
55032,llegada
55066,llegada
55178,llegada
55197,llegada
55285,llegada
55315,llegada
55403,choque
55530,llegada
55663,llegada
55732,llegada
55822,llegada
55838,llegada
55964,llegada
56060,llegada
56213,llegada
56261,llegada
56289,llegada
56331,llegada
56356,choque
56371,llegada
56428,llegada
56450,llegada
56540,llegada
56557,llegada
56675,llegada
56759,llegada
56811,llegada
56865,llegada
56969,llegada
56997,llegada
57113,llegada
57278,llegada
57327,llegada
57413,llegada
57568,llegada
57695,llegada
57763,llegada
57873,llegada
57989,llegada
58177,llegada
58255,llegada
58300,llegada
58431,llegada
58513,llegada
58641,llegada
58671,llegada
58727,llegada
58784,llegada
58798,llegada
58837,llegada
58870,llegada
58949,llegada
59129,llegada
59226,llegada
59362,llegada
59440,llegada
59474,llegada
59539,choque
59634,llegada
59700,llegada
59722,llegada
59776,llegada
59829,llegada
59897,llegada
59945,llegada
60001,llegada
60045,llegada
60153,llegada
60215,llegada
60230,llegada
60338,llegada
60400,llegada
60439,llegada
60513,llegada
60554,llegada
60663,llegada
60700,llegada
60790,llegada
60833,llegada
60908,llegada
60989,llegada
61008,llegada
61085,llegada
61200,llegada
61264,llegada
61276,choque
61372,llegada
61426,llegada
61530,llegada
61662,llegada
61749,llegada
61822,llegada
61869,llegada
61873,choque
61974,llegada
62009,llegada
62066,llegada
62159,choque
62259,llegada
62347,llegada
62435,llegada
62518,llegada
62640,llegada
62650,llegada
62771,llegada
62842,llegada
62869,llegada
62926,llegada
63000,llegada
63049,llegada
63120,llegada
63172,llegada
63255,llegada
63290,llegada
63359,llegada
63381,llegada
63424,llegada
63450,llegada
63468,llegada
63519,llegada
63581,llegada
63607,llegada
63680,llegada
63818,choque
63843,llegada
63895,llegada
63912,llegada
63956,llegada
64070,llegada
64071,llegada
64152,llegada
64230,llegada
64299,llegada
64399,llegada
64409,choque
64509,llegada
64619,llegada
64639,choque
64712,llegada
64827,llegada
64873,llegada
64907,llegada
64947,choque
65019,llegada
65037,llegada
65151,llegada
65273,llegada
65332,llegada
65387,llegada
65479,llegada
65558,llegada
65657,llegada
65729,llegada
65821,llegada
65875,llegada
65958,llegada
66031,llegada
66082,llegada
66157,llegada
66187,llegada
66221,llegada
66355,llegada
66391,llegada
66417,llegada
66487,llegada
66521,llegada
66604,llegada
66644,llegada
66735,llegada
66783,llegada
66853,llegada
66906,llegada
66966,llegada
67039,llegada
67060,llegada
67081,llegada
67183,llegada
67276,llegada
67355,llegada
67434,llegada
67485,llegada
67503,llegada
67535,llegada
67549,llegada
67593,llegada
67658,llegada
67684,llegada
67762,llegada
67774,llegada
67832,llegada
67843,choque
67932,llegada
68061,llegada
68085,llegada
68201,llegada
68248,llegada
68277,llegada
68364,llegada
68443,llegada
68483,llegada
68576,llegada
68663,choque
68723,llegada
68834,llegada
68869,llegada
68927,llegada
68981,llegada
69058,llegada
69197,llegada
69254,llegada
69290,llegada
69312,llegada
69366,llegada
69444,llegada
69562,llegada
69574,llegada
69692,llegada
69693,llegada
69737,llegada
69753,llegada
69765,llegada
69860,llegada
69899,choque
69979,llegada
70059,llegada
70066,choque
70177,llegada
70231,llegada
70260,llegada
70282,llegada
70368,llegada
70390,choque
70393,choque
70416,llegada
70493,llegada
70566,llegada
70644,llegada
70713,llegada
70789,llegada
70828,llegada
70917,llegada
70924,llegada
71005,llegada
71087,llegada
71094,llegada
71147,llegada
71183,llegada
71209,llegada
71303,llegada
71343,llegada
71408,llegada
71466,llegada
71517,llegada
71575,llegada
71613,llegada
71718,llegada
71753,llegada
71804,llegada
71869,llegada
71880,choque
71886,choque
71919,llegada
72007,llegada
72108,llegada
72184,llegada
72296,llegada
72335,llegada
72374,llegada
72413,llegada
72459,llegada
72514,llegada
72525,choque
72633,llegada
72668,llegada
72768,llegada
72804,llegada
72860,choque
72919,llegada
73001,llegada
73080,llegada
73090,llegada
73091,llegada
73101,choque
73142,llegada
73169,llegada
73182,llegada
73273,llegada
73339,llegada
73409,llegada
73519,llegada
73520,llegada
73540,llegada
73679,llegada
73715,llegada
73746,llegada
73762,llegada
73808,llegada
73823,choque
73942,llegada
73962,llegada
74027,llegada
74161,llegada
74217,llegada
74283,llegada
74307,llegada
74357,llegada
74415,llegada
74504,llegada
74564,llegada
74644,llegada
74725,llegada
74817,llegada
74873,llegada
74884,llegada
74964,llegada
74988,llegada
75068,llegada
75144,llegada
75190,llegada
75312,llegada
75378,llegada
75451,llegada
75534,llegada
75592,llegada
75597,llegada
75669,llegada
75680,llegada
75722,llegada
75765,llegada
75831,llegada
75878,llegada
75932,llegada
75999,llegada
76040,llegada
76085,llegada
76108,llegada
76116,llegada
76149,llegada
76178,llegada
76229,llegada
76271,llegada
76339,llegada
76392,llegada
76452,llegada
76514,llegada
76517,llegada
76555,llegada
76577,llegada
76610,llegada
76643,llegada
76782,llegada
76839,llegada
76922,llegada
77054,llegada
77055,llegada
77101,llegada
77139,llegada
77166,llegada
77240,llegada
77288,llegada
77311,llegada
77323,llegada
77367,llegada
77415,llegada
77465,llegada
77535,llegada
77583,llegada
77663,llegada
77750,llegada
77828,llegada
77905,llegada
77973,llegada
78061,llegada
78087,llegada
78203,llegada
78240,llegada
78303,llegada
78375,llegada
78405,llegada
78443,llegada
78480,llegada
78499,llegada
78525,choque
78602,llegada
78664,llegada
78730,llegada
78749,llegada
78829,llegada
78908,llegada
78932,choque
78966,choque
79069,llegada
79098,choque
79106,choque
79151,llegada
79187,llegada
79278,llegada
79289,llegada
79309,llegada
79310,llegada
79335,llegada
79359,llegada
79417,llegada
79444,llegada
79481,llegada
79488,llegada
79541,llegada
79627,llegada
79628,llegada
79703,choque
79704,llegada
79759,llegada
79790,llegada
79819,llegada
79826,choque
79880,llegada
79951,llegada
79998,llegada
80031,llegada
80066,llegada
80125,llegada
80169,llegada
80229,llegada
80319,llegada
80332,llegada
80354,llegada
80441,llegada
80472,choque
80507,llegada
80577,llegada
80631,llegada
80656,llegada
80719,llegada
80766,llegada
80817,llegada
80827,llegada
80910,llegada
80931,choque
80978,llegada
81055,llegada
81156,llegada
81200,llegada
81261,llegada
81274,llegada
81339,llegada
81395,llegada
81426,llegada
81440,llegada
81576,llegada
81656,llegada
81712,llegada
81767,llegada
81811,llegada
81885,llegada
81894,llegada
81897,choque
81976,llegada
82020,llegada
82035,llegada
82065,llegada
82085,llegada
82123,llegada
82167,llegada
82184,llegada
82207,llegada
82264,llegada
82288,llegada
82364,llegada
82421,llegada
82466,llegada
82506,llegada
82523,llegada
82587,llegada
82588,llegada
82597,llegada
82631,llegada
82665,llegada
82666,llegada
82703,llegada
82770,llegada
82808,llegada
82863,llegada
82909,llegada
82963,llegada
83040,llegada
83085,llegada
83129,llegada
83164,llegada
83272,llegada
83315,llegada
83350,llegada
83400,llegada
83453,llegada
83516,llegada
83547,llegada
83638,llegada
83650,choque
83688,llegada
83723,llegada
83849,llegada
83955,llegada
84008,llegada
84021,llegada
84041,llegada
84126,llegada
84249,llegada
84277,llegada
84349,llegada
84370,llegada
84402,llegada
84419,llegada
84434,llegada
84507,llegada
84585,llegada
84631,llegada
84717,llegada
84750,llegada
84808,llegada
84853,llegada
84887,llegada
84913,llegada
84968,llegada
84992,llegada
84998,llegada
85046,llegada
85078,llegada
85132,llegada
85192,llegada
85281,llegada
85347,llegada
85356,choque
85426,llegada
85464,llegada
85492,llegada
85509,llegada
85554,llegada
85578,llegada
85635,llegada
85663,llegada
85713,llegada
85754,llegada
85766,llegada
85838,llegada
85898,llegada
85976,llegada
86022,llegada
86093,llegada
86148,llegada
86164,llegada
86255,choque
86318,choque
86366,llegada
86401,llegada
86409,llegada
86446,llegada
86507,llegada
86581,llegada
86584,llegada
86612,llegada
86657,llegada
86689,llegada
86720,llegada
86785,llegada
86857,llegada
86861,choque
86904,llegada
86915,llegada
87003,llegada
87061,llegada
87082,llegada
87097,llegada
87117,llegada
87173,llegada
87203,llegada
87257,llegada
87281,llegada
87304,llegada
87345,llegada
87352,llegada
87377,llegada
87456,llegada
87482,llegada
87540,llegada
87584,llegada
87733,llegada
87798,llegada
87898,llegada
87967,llegada
88037,llegada
88069,llegada
88159,llegada
88234,llegada
88283,llegada
88368,llegada
88377,llegada
88385,llegada
88423,llegada
88473,llegada
88568,llegada
88590,llegada
88680,llegada
88788,llegada
88877,llegada
88932,llegada
88982,choque
89036,llegada
89066,llegada
89124,llegada
89161,llegada
89240,llegada
89280,llegada
89337,choque
89408,llegada
89453,llegada
89480,llegada
89500,llegada
89545,llegada
89551,llegada
89591,llegada
89668,llegada
89670,llegada
89772,llegada
89847,llegada
89913,llegada
89952,choque
89989,llegada
90002,llegada
90086,llegada
90102,llegada
90141,llegada
90217,llegada
90248,choque
90258,llegada
90284,choque
90327,llegada
90363,llegada
90373,llegada
90398,llegada
90463,llegada
90502,llegada
90517,llegada
90527,llegada
90542,llegada
90547,llegada
90556,llegada
90582,llegada
90650,llegada
90682,llegada
90743,llegada
90783,llegada
90801,llegada
90866,llegada
90908,llegada
90921,choque
90967,llegada
90979,choque
91088,llegada
91172,llegada
91214,llegada
91221,llegada
91270,llegada
91324,choque
91368,llegada
91380,llegada
91440,llegada
91472,llegada
91487,llegada
91515,llegada
91574,choque
91619,llegada
91662,llegada
91672,choque
91725,llegada
91754,llegada
91821,llegada
91846,choque
91861,llegada
91886,llegada
91928,llegada
91949,llegada
92027,llegada
92074,llegada
92138,llegada
92143,choque
92151,llegada
92194,llegada
92235,llegada
92350,llegada
92375,llegada
92430,llegada
92497,llegada
92528,llegada
92552,llegada
92567,llegada
92683,llegada
92712,llegada
92730,llegada
92753,llegada
92758,llegada
92797,llegada
92845,llegada
92879,llegada
92892,llegada
92908,llegada
92913,llegada
92927,llegada
92969,llegada
92973,choque
92995,llegada
93005,llegada
93067,llegada
93115,llegada
93162,llegada
93217,llegada
93234,llegada
93297,llegada
93337,llegada
93361,llegada
93371,llegada
93394,llegada
93462,llegada
93562,llegada
93607,llegada
93639,llegada
93704,llegada
93745,llegada
93829,llegada
93851,llegada
93891,llegada
93983,llegada
94069,llegada
94113,llegada
94183,llegada
94203,llegada
94213,llegada
94245,llegada
94302,choque
94303,llegada
94396,llegada
94494,llegada
94521,llegada
94597,llegada
94678,llegada
94692,llegada
94711,llegada
94726,llegada
94729,llegada
94749,llegada
94782,choque
94834,llegada
94926,llegada
94939,llegada
94984,llegada
95008,llegada
95099,llegada
95104,choque
95122,llegada
95183,llegada
95282,llegada
95327,choque
95346,llegada
95415,llegada
95448,llegada
95485,llegada
95494,choque
95512,llegada
95581,llegada
95644,llegada
95663,llegada
95709,llegada
95723,llegada
95792,llegada
95813,llegada
95882,llegada
95921,llegada
95970,llegada
96007,llegada
96066,llegada
96076,llegada
96127,llegada
96167,llegada
96195,llegada
96224,llegada
96245,choque
96303,llegada
96334,llegada
96366,llegada
96394,llegada
96414,llegada
96434,llegada
96479,llegada
96531,llegada
96573,llegada
96617,llegada
96624,llegada
96668,llegada
96683,choque
96692,llegada
96764,llegada
96821,llegada
96836,llegada
96898,llegada
96973,llegada
97050,llegada
97084,llegada
97157,llegada
97209,llegada
97300,llegada
97304,choque
97334,llegada
97351,llegada
97398,llegada
97414,llegada
97492,llegada
97524,llegada
97596,llegada
97622,choque
97662,llegada
97732,llegada
97774,llegada
97845,llegada
97894,llegada
97944,llegada
98009,llegada
98031,llegada
98087,llegada
98095,llegada
98122,llegada
98162,llegada
98163,llegada
98219,llegada
98244,llegada
98341,llegada
98376,llegada
98380,llegada
98451,llegada
98520,llegada
98552,llegada
98593,llegada
98641,llegada
98652,choque
98732,llegada
98804,llegada
98811,llegada
98890,llegada
98927,llegada
99017,llegada
99077,llegada
99158,llegada
99204,llegada
99233,llegada
99266,llegada
99315,llegada
99358,llegada
99365,llegada
99390,llegada
99424,llegada
99496,llegada
99545,llegada
99571,llegada
99577,llegada
99641,choque
99669,llegada
99721,llegada
99778,llegada
99822,llegada
99831,llegada
99884,llegada
99929,llegada
99968,llegada
100048,llegada
100101,llegada
100167,llegada
100169,llegada
100207,llegada
100235,llegada
100281,llegada
100324,llegada
100393,llegada
100496,llegada
100566,llegada
100638,llegada
100692,llegada
100724,llegada
100736,llegada
100740,llegada
100825,llegada
100903,llegada
100937,llegada
101036,llegada
101061,llegada
101103,llegada
101151,llegada
101168,llegada
101197,llegada
101284,llegada
101368,llegada
101385,llegada
101448,llegada
101459,llegada
101507,llegada
101547,llegada
101581,llegada
101616,llegada
101633,llegada
101656,llegada
101667,choque
101707,llegada
101804,llegada
101852,llegada
101947,llegada
102011,llegada
102087,llegada
102162,llegada
102169,choque
102237,llegada
102249,llegada
102327,llegada
102423,llegada
102482,llegada
102515,llegada
102579,choque
102652,llegada
102700,llegada
102726,llegada
102757,llegada
102792,llegada
102813,llegada
102831,llegada
102841,llegada
102849,llegada
102899,llegada
102952,llegada
102958,llegada
103010,llegada
103032,llegada
103089,llegada
103104,llegada
103212,llegada
103250,llegada
103330,llegada
103344,llegada
103406,llegada
103417,llegada
103434,llegada
103463,llegada
103472,llegada
103508,llegada
103533,llegada
103605,llegada
103625,llegada
103628,choque
103681,llegada
103709,llegada
103716,choque
103734,llegada
